"Plot Title: Tank_3"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20174087, SEN S/N: 20174087)","End Of File (LGR S/N: 20174087)"
13734,04/20/23 05:25:00 AM,8.282,
13735,04/20/23 05:30:00 AM,8.382,
13736,04/20/23 05:35:00 AM,8.282,
13737,04/20/23 05:40:00 AM,8.382,
13738,04/20/23 05:45:00 AM,8.481,
13739,04/20/23 05:50:00 AM,8.382,
13740,04/20/23 05:55:00 AM,8.481,
13741,04/20/23 06:00:00 AM,8.382,
13742,04/20/23 06:05:00 AM,8.382,
13743,04/20/23 06:10:00 AM,8.481,
13744,04/20/23 06:15:00 AM,8.481,
13745,04/20/23 06:20:00 AM,8.581,
13746,04/20/23 06:25:00 AM,8.680,
13747,04/20/23 06:30:00 AM,8.680,
13748,04/20/23 06:35:00 AM,8.779,
13749,04/20/23 06:40:00 AM,8.779,
13750,04/20/23 06:45:00 AM,8.879,
13751,04/20/23 06:50:00 AM,8.978,
13752,04/20/23 06:55:00 AM,9.077,
13753,04/20/23 07:00:00 AM,9.176,
13754,04/20/23 07:05:00 AM,9.373,
13755,04/20/23 07:10:00 AM,9.472,
13756,04/20/23 07:15:00 AM,9.472,
13757,04/20/23 07:20:00 AM,9.472,
13758,04/20/23 07:25:00 AM,9.571,
13759,04/20/23 07:30:00 AM,9.472,
13760,04/20/23 07:35:00 AM,9.373,
13761,04/20/23 07:40:00 AM,9.472,
13762,04/20/23 07:45:00 AM,9.571,
13763,04/20/23 07:50:00 AM,9.669,
13764,04/20/23 07:55:00 AM,9.866,
13765,04/20/23 08:00:00 AM,9.965,
13766,04/20/23 08:05:00 AM,10.063,
13767,04/20/23 08:10:00 AM,10.161,
13768,04/20/23 08:15:00 AM,10.063,
13769,04/20/23 08:20:00 AM,9.866,
13770,04/20/23 08:25:00 AM,9.965,
13771,04/20/23 08:30:00 AM,10.063,
13772,04/20/23 08:35:00 AM,10.259,
13773,04/20/23 08:40:00 AM,10.161,
13774,04/20/23 08:45:00 AM,9.965,
13775,04/20/23 08:50:00 AM,9.866,
13776,04/20/23 08:55:00 AM,9.768,
13777,04/20/23 09:00:00 AM,9.669,
13778,04/20/23 09:05:00 AM,9.669,
13779,04/20/23 09:10:00 AM,9.866,
13780,04/20/23 09:15:00 AM,9.866,
13781,04/20/23 09:20:00 AM,10.063,
13782,04/20/23 09:25:00 AM,10.357,
13783,04/20/23 09:30:00 AM,10.357,
13784,04/20/23 09:35:00 AM,10.161,
13785,04/20/23 09:40:00 AM,10.161,
13786,04/20/23 09:45:00 AM,10.063,
13787,04/20/23 09:50:00 AM,9.965,
13788,04/20/23 09:55:00 AM,10.063,
13789,04/20/23 10:00:00 AM,10.161,
13790,04/20/23 10:05:00 AM,10.161,
13791,04/20/23 10:10:00 AM,9.965,
13792,04/20/23 10:15:00 AM,9.768,
13793,04/20/23 10:20:00 AM,9.965,
13794,04/20/23 10:25:00 AM,10.161,
13795,04/20/23 10:30:00 AM,10.161,
13796,04/20/23 10:35:00 AM,9.866,
13797,04/20/23 10:40:00 AM,7.782,
13798,04/20/23 10:45:00 AM,7.481,
13799,04/20/23 10:50:00 AM,7.481,
13800,04/20/23 10:55:00 AM,7.882,
13801,04/20/23 11:00:00 AM,8.182,
13802,04/20/23 11:05:00 AM,8.082,
13803,04/20/23 11:10:00 AM,9.768,
13804,04/20/23 11:15:00 AM,9.965,
13805,04/20/23 11:20:00 AM,10.846,
13806,04/20/23 11:25:00 AM,10.944,
13807,04/20/23 11:30:00 AM,10.944,
13808,04/20/23 11:35:00 AM,10.846,
13809,04/20/23 11:40:00 AM,10.651,
13810,04/20/23 11:45:00 AM,10.944,
13811,04/20/23 11:50:00 AM,10.553,
13812,04/20/23 11:55:00 AM,10.455,
13813,04/20/23 12:00:00 PM,10.357,
13814,04/20/23 12:05:00 PM,10.161,
13815,04/20/23 12:10:00 PM,10.063,
13816,04/20/23 12:15:00 PM,9.571,
13817,04/20/23 12:20:00 PM,9.571,
13818,04/20/23 12:25:00 PM,9.571,
13819,04/20/23 12:30:00 PM,9.472,
13820,04/20/23 12:35:00 PM,9.571,
13821,04/20/23 12:40:00 PM,9.669,
13822,04/20/23 12:45:00 PM,9.571,
13823,04/20/23 12:50:00 PM,9.472,
13824,04/20/23 12:55:00 PM,9.669,
13825,04/20/23 01:00:00 PM,9.768,
13826,04/20/23 01:05:00 PM,9.571,
13827,04/20/23 01:10:00 PM,9.472,
13828,04/20/23 01:15:00 PM,9.472,
13829,04/20/23 01:20:00 PM,9.472,
13830,04/20/23 01:25:00 PM,9.472,
13831,04/20/23 01:30:00 PM,9.571,
13832,04/20/23 01:35:00 PM,9.571,
13833,04/20/23 01:40:00 PM,9.669,
13834,04/20/23 01:45:00 PM,9.472,
13835,04/20/23 01:50:00 PM,9.472,
13836,04/20/23 01:55:00 PM,9.373,
13837,04/20/23 02:00:00 PM,9.472,
13838,04/20/23 02:05:00 PM,9.472,
13839,04/20/23 02:10:00 PM,9.373,
13840,04/20/23 02:15:00 PM,9.373,
13841,04/20/23 02:20:00 PM,9.275,
13842,04/20/23 02:25:00 PM,9.176,
13843,04/20/23 02:30:00 PM,9.275,
13844,04/20/23 02:35:00 PM,9.275,
13845,04/20/23 02:40:00 PM,9.275,
13846,04/20/23 02:45:00 PM,9.077,
13847,04/20/23 02:50:00 PM,9.077,
13848,04/20/23 02:55:00 PM,9.176,
13849,04/20/23 03:00:00 PM,9.176,
13850,04/20/23 03:05:00 PM,9.077,
13851,04/20/23 03:10:00 PM,9.077,
13852,04/20/23 03:15:00 PM,8.978,
13853,04/20/23 03:20:00 PM,8.978,
13854,04/20/23 03:25:00 PM,9.077,
13855,04/20/23 03:30:00 PM,9.077,
13856,04/20/23 03:35:00 PM,9.077,
13857,04/20/23 03:40:00 PM,9.176,
13858,04/20/23 03:45:00 PM,9.176,
13859,04/20/23 03:50:00 PM,9.275,
13860,04/20/23 03:55:00 PM,9.275,
13861,04/20/23 04:00:00 PM,9.275,
13862,04/20/23 04:05:00 PM,9.275,
13863,04/20/23 04:10:00 PM,9.275,
13864,04/20/23 04:15:00 PM,9.176,
13865,04/20/23 04:20:00 PM,9.077,
13866,04/20/23 04:25:00 PM,9.176,
13867,04/20/23 04:30:00 PM,9.077,
13868,04/20/23 04:35:00 PM,9.176,
13869,04/20/23 04:40:00 PM,9.077,
13870,04/20/23 04:45:00 PM,9.176,
13871,04/20/23 04:50:00 PM,9.077,
13872,04/20/23 04:55:00 PM,9.077,
13873,04/20/23 05:00:00 PM,9.077,
13874,04/20/23 05:05:00 PM,9.077,
13875,04/20/23 05:10:00 PM,9.077,
13876,04/20/23 05:15:00 PM,9.176,
13877,04/20/23 05:20:00 PM,9.275,
13878,04/20/23 05:25:00 PM,9.275,
13879,04/20/23 05:30:00 PM,9.275,
13880,04/20/23 05:35:00 PM,9.373,
13881,04/20/23 05:40:00 PM,9.176,
13882,04/20/23 05:45:00 PM,9.176,
13883,04/20/23 05:50:00 PM,9.176,
13884,04/20/23 05:55:00 PM,9.176,
13885,04/20/23 06:00:00 PM,9.275,
13886,04/20/23 06:05:00 PM,9.176,
13887,04/20/23 06:10:00 PM,9.176,
13888,04/20/23 06:15:00 PM,9.176,
13889,04/20/23 06:20:00 PM,9.176,
13890,04/20/23 06:25:00 PM,9.176,
13891,04/20/23 06:30:00 PM,9.077,
13892,04/20/23 06:35:00 PM,9.077,
13893,04/20/23 06:40:00 PM,9.077,
13894,04/20/23 06:45:00 PM,9.077,
13895,04/20/23 06:50:00 PM,9.077,
13896,04/20/23 06:55:00 PM,9.077,
13897,04/20/23 07:00:00 PM,9.077,
13898,04/20/23 07:05:00 PM,9.077,
13899,04/20/23 07:10:00 PM,9.077,
13900,04/20/23 07:15:00 PM,9.077,
13901,04/20/23 07:20:00 PM,9.077,
13902,04/20/23 07:25:00 PM,9.077,
13903,04/20/23 07:30:00 PM,9.077,
13904,04/20/23 07:35:00 PM,9.077,
13905,04/20/23 07:40:00 PM,8.978,
13906,04/20/23 07:45:00 PM,8.978,
13907,04/20/23 07:50:00 PM,8.978,
13908,04/20/23 07:55:00 PM,8.978,
13909,04/20/23 08:00:00 PM,9.077,
13910,04/20/23 08:05:00 PM,8.978,
13911,04/20/23 08:10:00 PM,8.879,
13912,04/20/23 08:15:00 PM,8.978,
13913,04/20/23 08:20:00 PM,8.978,
13914,04/20/23 08:25:00 PM,8.978,
13915,04/20/23 08:30:00 PM,8.978,
13916,04/20/23 08:35:00 PM,8.978,
13917,04/20/23 08:40:00 PM,8.978,
13918,04/20/23 08:45:00 PM,9.077,
13919,04/20/23 08:50:00 PM,9.176,
13920,04/20/23 08:55:00 PM,9.176,
13921,04/20/23 09:00:00 PM,9.176,
13922,04/20/23 09:05:00 PM,9.176,
13923,04/20/23 09:10:00 PM,9.077,
13924,04/20/23 09:15:00 PM,8.978,
13925,04/20/23 09:20:00 PM,8.978,
13926,04/20/23 09:25:00 PM,9.077,
13927,04/20/23 09:30:00 PM,9.077,
13928,04/20/23 09:35:00 PM,9.077,
13929,04/20/23 09:40:00 PM,8.978,
13930,04/20/23 09:45:00 PM,8.978,
13931,04/20/23 09:50:00 PM,9.077,
13932,04/20/23 09:55:00 PM,9.077,
13933,04/20/23 10:00:00 PM,9.077,
13934,04/20/23 10:05:00 PM,9.077,
13935,04/20/23 10:10:00 PM,9.176,
13936,04/20/23 10:15:00 PM,9.176,
13937,04/20/23 10:20:00 PM,9.176,
13938,04/20/23 10:25:00 PM,9.176,
13939,04/20/23 10:30:00 PM,9.176,
13940,04/20/23 10:35:00 PM,9.176,
13941,04/20/23 10:40:00 PM,9.077,
13942,04/20/23 10:45:00 PM,9.077,
13943,04/20/23 10:50:00 PM,9.077,
13944,04/20/23 10:55:00 PM,9.176,
13945,04/20/23 11:00:00 PM,9.077,
13946,04/20/23 11:05:00 PM,9.077,
13947,04/20/23 11:10:00 PM,9.176,
13948,04/20/23 11:15:00 PM,9.077,
13949,04/20/23 11:20:00 PM,9.077,
13950,04/20/23 11:25:00 PM,9.077,
13951,04/20/23 11:30:00 PM,8.978,
13952,04/20/23 11:35:00 PM,8.978,
13953,04/20/23 11:40:00 PM,8.978,
13954,04/20/23 11:45:00 PM,8.978,
13955,04/20/23 11:50:00 PM,8.978,
13956,04/20/23 11:55:00 PM,8.978,
13957,04/21/23 12:00:00 AM,8.978,
13958,04/21/23 12:05:00 AM,8.978,
13959,04/21/23 12:10:00 AM,8.978,
13960,04/21/23 12:15:00 AM,8.978,
13961,04/21/23 12:20:00 AM,8.978,
13962,04/21/23 12:25:00 AM,8.978,
13963,04/21/23 12:30:00 AM,8.978,
13964,04/21/23 12:35:00 AM,8.978,
13965,04/21/23 12:40:00 AM,8.879,
13966,04/21/23 12:45:00 AM,8.879,
13967,04/21/23 12:50:00 AM,8.879,
13968,04/21/23 12:55:00 AM,8.779,
13969,04/21/23 01:00:00 AM,8.680,
13970,04/21/23 01:05:00 AM,8.581,
13971,04/21/23 01:10:00 AM,8.581,
13972,04/21/23 01:15:00 AM,8.581,
13973,04/21/23 01:20:00 AM,8.581,
13974,04/21/23 01:25:00 AM,8.581,
13975,04/21/23 01:30:00 AM,8.481,
13976,04/21/23 01:35:00 AM,8.481,
13977,04/21/23 01:40:00 AM,8.481,
13978,04/21/23 01:45:00 AM,8.481,
13979,04/21/23 01:50:00 AM,8.481,
13980,04/21/23 01:55:00 AM,8.581,
13981,04/21/23 02:00:00 AM,8.481,
13982,04/21/23 02:05:00 AM,8.481,
13983,04/21/23 02:10:00 AM,8.581,
13984,04/21/23 02:15:00 AM,8.581,
13985,04/21/23 02:20:00 AM,8.581,
13986,04/21/23 02:25:00 AM,8.481,
13987,04/21/23 02:30:00 AM,8.481,
13988,04/21/23 02:35:00 AM,8.382,
13989,04/21/23 02:40:00 AM,8.382,
13990,04/21/23 02:45:00 AM,8.382,
13991,04/21/23 02:50:00 AM,8.382,
13992,04/21/23 02:55:00 AM,8.382,
13993,04/21/23 03:00:00 AM,8.481,
13994,04/21/23 03:05:00 AM,8.481,
13995,04/21/23 03:10:00 AM,8.581,
13996,04/21/23 03:15:00 AM,8.680,
13997,04/21/23 03:20:00 AM,8.680,
13998,04/21/23 03:25:00 AM,8.680,
13999,04/21/23 03:30:00 AM,8.680,
14000,04/21/23 03:35:00 AM,8.680,
14001,04/21/23 03:40:00 AM,8.680,
14002,04/21/23 03:45:00 AM,8.779,
14003,04/21/23 03:50:00 AM,8.680,
14004,04/21/23 03:55:00 AM,8.581,
14005,04/21/23 04:00:00 AM,8.680,
14006,04/21/23 04:05:00 AM,8.680,
14007,04/21/23 04:10:00 AM,8.680,
14008,04/21/23 04:15:00 AM,8.581,
14009,04/21/23 04:20:00 AM,8.581,
14010,04/21/23 04:25:00 AM,8.481,
14011,04/21/23 04:30:00 AM,8.382,
14012,04/21/23 04:35:00 AM,8.382,
14013,04/21/23 04:40:00 AM,8.382,
14014,04/21/23 04:45:00 AM,8.481,
14015,04/21/23 04:50:00 AM,8.382,
14016,04/21/23 04:55:00 AM,8.481,
14017,04/21/23 05:00:00 AM,8.481,
14018,04/21/23 05:05:00 AM,8.481,
14019,04/21/23 05:10:00 AM,8.481,
14020,04/21/23 05:15:00 AM,8.382,
14021,04/21/23 05:20:00 AM,8.382,
14022,04/21/23 05:25:00 AM,8.481,
14023,04/21/23 05:30:00 AM,8.481,
14024,04/21/23 05:35:00 AM,8.382,
14025,04/21/23 05:40:00 AM,8.481,
14026,04/21/23 05:45:00 AM,8.481,
14027,04/21/23 05:50:00 AM,8.581,
14028,04/21/23 05:55:00 AM,8.680,
14029,04/21/23 06:00:00 AM,8.779,
14030,04/21/23 06:05:00 AM,9.077,
14031,04/21/23 06:10:00 AM,9.176,
14032,04/21/23 06:15:00 AM,9.373,
14033,04/21/23 06:20:00 AM,9.275,
14034,04/21/23 06:25:00 AM,9.275,
14035,04/21/23 06:30:00 AM,9.275,
14036,04/21/23 06:35:00 AM,9.275,
14037,04/21/23 06:40:00 AM,9.275,
14038,04/21/23 06:45:00 AM,9.373,
14039,04/21/23 06:50:00 AM,9.373,
14040,04/21/23 06:55:00 AM,9.275,
14041,04/21/23 07:00:00 AM,9.275,
14042,04/21/23 07:05:00 AM,9.669,
14043,04/21/23 07:10:00 AM,9.768,
14044,04/21/23 07:15:00 AM,9.669,
14045,04/21/23 07:20:00 AM,9.768,
14046,04/21/23 07:25:00 AM,9.669,
14047,04/21/23 07:30:00 AM,9.768,
14048,04/21/23 07:35:00 AM,10.063,
14049,04/21/23 07:40:00 AM,10.357,
14050,04/21/23 07:45:00 AM,10.455,
14051,04/21/23 07:50:00 AM,10.357,
14052,04/21/23 07:55:00 AM,10.455,
14053,04/21/23 08:00:00 AM,10.455,
14054,04/21/23 08:05:00 AM,10.455,
14055,04/21/23 08:10:00 AM,10.357,
14056,04/21/23 08:15:00 AM,10.455,
14057,04/21/23 08:20:00 AM,10.455,
14058,04/21/23 08:25:00 AM,10.357,
14059,04/21/23 08:30:00 AM,10.259,
14060,04/21/23 08:35:00 AM,10.259,
14061,04/21/23 08:40:00 AM,10.259,
14062,04/21/23 08:45:00 AM,10.651,
14063,04/21/23 08:50:00 AM,10.748,
14064,04/21/23 08:55:00 AM,10.748,
14065,04/21/23 09:00:00 AM,10.748,
14066,04/21/23 09:05:00 AM,10.846,
14067,04/21/23 09:10:00 AM,11.236,
14068,04/21/23 09:15:00 AM,11.139,
14069,04/21/23 09:20:00 AM,10.944,
14070,04/21/23 09:25:00 AM,11.236,
14071,04/21/23 09:30:00 AM,11.334,
14072,04/21/23 09:35:00 AM,11.431,
14073,04/21/23 09:40:00 AM,11.625,
14074,04/21/23 09:45:00 AM,11.334,
14075,04/21/23 09:50:00 AM,11.236,
14076,04/21/23 09:55:00 AM,11.139,
14077,04/21/23 10:00:00 AM,11.139,
14078,04/21/23 10:05:00 AM,11.431,
14079,04/21/23 10:10:00 AM,11.431,
14080,04/21/23 10:15:00 AM,11.236,
14081,04/21/23 10:20:00 AM,12.401,
14082,04/21/23 10:25:00 AM,13.269,
14083,04/21/23 10:30:00 AM,14.230,
14084,04/21/23 10:35:00 AM,12.883,
14085,04/21/23 10:40:00 AM,11.528,
14086,04/21/23 10:45:00 AM,11.528,
14087,04/21/23 10:50:00 AM,11.625,
14088,04/21/23 10:55:00 AM,11.819,
14089,04/21/23 11:00:00 AM,11.916,
14090,04/21/23 11:05:00 AM,12.013,
14091,04/21/23 11:10:00 AM,10.063,
14092,04/21/23 11:15:00 AM,9.866,
14093,04/21/23 11:20:00 AM,9.866,
14094,04/21/23 11:25:00 AM,9.866,
14095,04/21/23 11:30:00 AM,9.866,
14096,04/21/23 11:35:00 AM,9.965,
14097,04/21/23 11:40:00 AM,9.965,
14098,04/21/23 11:45:00 AM,9.965,
14099,04/21/23 11:50:00 AM,9.965,
14100,04/21/23 11:55:00 AM,10.063,
14101,04/21/23 12:00:00 PM,10.063,
14102,04/21/23 12:05:00 PM,10.063,
14103,04/21/23 12:10:00 PM,10.161,
14104,04/21/23 12:15:00 PM,10.161,
14105,04/21/23 12:20:00 PM,10.161,
14106,04/21/23 12:25:00 PM,10.161,
14107,04/21/23 12:30:00 PM,10.161,
14108,04/21/23 12:35:00 PM,10.161,
14109,04/21/23 12:40:00 PM,10.161,
14110,04/21/23 12:45:00 PM,10.161,
14111,04/21/23 12:50:00 PM,10.161,
14112,04/21/23 12:55:00 PM,10.161,
14113,04/21/23 01:00:00 PM,10.161,
14114,04/21/23 01:05:00 PM,10.259,
14115,04/21/23 01:10:00 PM,10.161,
14116,04/21/23 01:15:00 PM,10.161,
14117,04/21/23 01:20:00 PM,10.259,
14118,04/21/23 01:25:00 PM,10.259,
14119,04/21/23 01:30:00 PM,10.259,
14120,04/21/23 01:35:00 PM,10.357,
14121,04/21/23 01:40:00 PM,10.357,
14122,04/21/23 01:45:00 PM,10.357,
14123,04/21/23 01:50:00 PM,10.357,
14124,04/21/23 01:55:00 PM,10.357,
14125,04/21/23 02:00:00 PM,10.455,
14126,04/21/23 02:05:00 PM,10.455,
14127,04/21/23 02:10:00 PM,10.455,
14128,04/21/23 02:15:00 PM,10.553,
14129,04/21/23 02:20:00 PM,10.553,
14130,04/21/23 02:25:00 PM,10.553,
14131,04/21/23 02:30:00 PM,10.553,
14132,04/21/23 02:35:00 PM,10.651,
14133,04/21/23 02:40:00 PM,10.651,
14134,04/21/23 02:45:00 PM,10.651,
14135,04/21/23 02:50:00 PM,10.651,
14136,04/21/23 02:55:00 PM,11.139,
14137,04/21/23 03:00:00 PM,11.625,
14138,04/21/23 03:05:00 PM,11.819,
14139,04/21/23 03:10:00 PM,12.013,
14140,04/21/23 03:15:00 PM,12.207,
14141,04/21/23 03:20:00 PM,12.207,
14142,04/21/23 03:25:00 PM,12.207,
14143,04/21/23 03:30:00 PM,12.110,
14144,04/21/23 03:35:00 PM,12.013,
14145,04/21/23 03:40:00 PM,11.625,
14146,04/21/23 03:45:00 PM,11.431,
14147,04/21/23 03:50:00 PM,11.139,
14148,04/21/23 03:55:00 PM,11.139,
14149,04/21/23 04:00:00 PM,10.944,
14150,04/21/23 04:05:00 PM,10.944,
14151,04/21/23 04:10:00 PM,10.944,
14152,04/21/23 04:15:00 PM,11.041,
14153,04/21/23 04:20:00 PM,11.236,
14154,04/21/23 04:25:00 PM,11.431,
14155,04/21/23 04:30:00 PM,11.431,
14156,04/21/23 04:35:00 PM,11.431,
14157,04/21/23 04:40:00 PM,11.431,
14158,04/21/23 04:45:00 PM,11.528,
14159,04/21/23 04:50:00 PM,11.431,
14160,04/21/23 04:55:00 PM,11.431,
14161,04/21/23 05:00:00 PM,11.334,
14162,04/21/23 05:05:00 PM,11.334,
14163,04/21/23 05:10:00 PM,11.334,
14164,04/21/23 05:15:00 PM,11.334,
14165,04/21/23 05:20:00 PM,11.236,
14166,04/21/23 05:25:00 PM,11.236,
14167,04/21/23 05:30:00 PM,11.041,
14168,04/21/23 05:35:00 PM,11.041,
14169,04/21/23 05:40:00 PM,11.041,
14170,04/21/23 05:45:00 PM,11.041,
14171,04/21/23 05:50:00 PM,11.139,
14172,04/21/23 05:55:00 PM,11.139,
14173,04/21/23 06:00:00 PM,11.236,
14174,04/21/23 06:05:00 PM,11.236,
14175,04/21/23 06:10:00 PM,11.139,
14176,04/21/23 06:15:00 PM,11.041,
14177,04/21/23 06:20:00 PM,11.041,
14178,04/21/23 06:25:00 PM,10.944,
14179,04/21/23 06:30:00 PM,10.846,
14180,04/21/23 06:35:00 PM,10.846,
14181,04/21/23 06:40:00 PM,10.846,
14182,04/21/23 06:45:00 PM,10.846,
14183,04/21/23 06:50:00 PM,10.748,
14184,04/21/23 06:55:00 PM,10.748,
14185,04/21/23 07:00:00 PM,10.748,
14186,04/21/23 07:05:00 PM,10.748,
14187,04/21/23 07:10:00 PM,10.748,
14188,04/21/23 07:15:00 PM,10.748,
14189,04/21/23 07:20:00 PM,10.748,
14190,04/21/23 07:25:00 PM,10.748,
14191,04/21/23 07:30:00 PM,10.748,
14192,04/21/23 07:35:00 PM,10.748,
14193,04/21/23 07:40:00 PM,10.651,
14194,04/21/23 07:45:00 PM,10.651,
14195,04/21/23 07:50:00 PM,10.651,
14196,04/21/23 07:55:00 PM,10.651,
14197,04/21/23 08:00:00 PM,10.651,
14198,04/21/23 08:05:00 PM,10.651,
14199,04/21/23 08:10:00 PM,10.651,
14200,04/21/23 08:15:00 PM,10.651,
14201,04/21/23 08:20:00 PM,10.651,
14202,04/21/23 08:25:00 PM,10.651,
14203,04/21/23 08:30:00 PM,10.651,
14204,04/21/23 08:35:00 PM,10.553,
14205,04/21/23 08:40:00 PM,10.553,
14206,04/21/23 08:45:00 PM,10.553,
14207,04/21/23 08:50:00 PM,10.553,
14208,04/21/23 08:55:00 PM,10.553,
14209,04/21/23 09:00:00 PM,10.553,
14210,04/21/23 09:05:00 PM,10.553,
14211,04/21/23 09:10:00 PM,10.553,
14212,04/21/23 09:15:00 PM,10.553,
14213,04/21/23 09:20:00 PM,10.553,
14214,04/21/23 09:25:00 PM,10.553,
14215,04/21/23 09:30:00 PM,10.455,
14216,04/21/23 09:35:00 PM,10.455,
14217,04/21/23 09:40:00 PM,10.455,
14218,04/21/23 09:45:00 PM,10.455,
14219,04/21/23 09:50:00 PM,10.455,
14220,04/21/23 09:55:00 PM,10.357,
14221,04/21/23 10:00:00 PM,10.357,
14222,04/21/23 10:05:00 PM,10.357,
14223,04/21/23 10:10:00 PM,10.357,
14224,04/21/23 10:15:00 PM,10.357,
14225,04/21/23 10:20:00 PM,10.357,
14226,04/21/23 10:25:00 PM,10.357,
14227,04/21/23 10:30:00 PM,10.357,
14228,04/21/23 10:35:00 PM,10.357,
14229,04/21/23 10:40:00 PM,10.357,
14230,04/21/23 10:45:00 PM,10.357,
14231,04/21/23 10:50:00 PM,10.357,
14232,04/21/23 10:55:00 PM,10.357,
14233,04/21/23 11:00:00 PM,10.357,
14234,04/21/23 11:05:00 PM,10.357,
14235,04/21/23 11:10:00 PM,10.357,
14236,04/21/23 11:15:00 PM,10.259,
14237,04/21/23 11:20:00 PM,10.259,
14238,04/21/23 11:25:00 PM,10.259,
14239,04/21/23 11:30:00 PM,10.259,
14240,04/21/23 11:35:00 PM,10.259,
14241,04/21/23 11:40:00 PM,10.259,
14242,04/21/23 11:45:00 PM,10.259,
14243,04/21/23 11:50:00 PM,10.259,
14244,04/21/23 11:55:00 PM,10.259,
14245,04/22/23 12:00:00 AM,10.259,
14246,04/22/23 12:05:00 AM,10.259,
14247,04/22/23 12:10:00 AM,10.161,
14248,04/22/23 12:15:00 AM,10.161,
14249,04/22/23 12:20:00 AM,10.161,
14250,04/22/23 12:25:00 AM,10.161,
14251,04/22/23 12:30:00 AM,10.161,
14252,04/22/23 12:35:00 AM,10.161,
14253,04/22/23 12:40:00 AM,10.161,
14254,04/22/23 12:45:00 AM,10.063,
14255,04/22/23 12:50:00 AM,10.063,
14256,04/22/23 12:55:00 AM,10.161,
14257,04/22/23 01:00:00 AM,10.161,
14258,04/22/23 01:05:00 AM,10.161,
14259,04/22/23 01:10:00 AM,10.161,
14260,04/22/23 01:15:00 AM,10.161,
14261,04/22/23 01:20:00 AM,10.161,
14262,04/22/23 01:25:00 AM,10.063,
14263,04/22/23 01:30:00 AM,10.063,
14264,04/22/23 01:35:00 AM,10.063,
14265,04/22/23 01:40:00 AM,10.063,
14266,04/22/23 01:45:00 AM,10.063,
14267,04/22/23 01:50:00 AM,10.063,
14268,04/22/23 01:55:00 AM,10.063,
14269,04/22/23 02:00:00 AM,10.063,
14270,04/22/23 02:05:00 AM,10.063,
14271,04/22/23 02:10:00 AM,10.063,
14272,04/22/23 02:15:00 AM,10.063,
14273,04/22/23 02:20:00 AM,10.063,
14274,04/22/23 02:25:00 AM,10.063,
14275,04/22/23 02:30:00 AM,10.063,
14276,04/22/23 02:35:00 AM,9.965,
14277,04/22/23 02:40:00 AM,9.965,
14278,04/22/23 02:45:00 AM,9.965,
14279,04/22/23 02:50:00 AM,9.965,
14280,04/22/23 02:55:00 AM,9.965,
14281,04/22/23 03:00:00 AM,9.965,
14282,04/22/23 03:05:00 AM,10.063,
14283,04/22/23 03:10:00 AM,9.965,
14284,04/22/23 03:15:00 AM,9.965,
14285,04/22/23 03:20:00 AM,9.965,
14286,04/22/23 03:25:00 AM,9.965,
14287,04/22/23 03:30:00 AM,9.965,
14288,04/22/23 03:35:00 AM,10.063,
14289,04/22/23 03:40:00 AM,10.063,
14290,04/22/23 03:45:00 AM,9.965,
14291,04/22/23 03:50:00 AM,10.063,
14292,04/22/23 03:55:00 AM,9.965,
14293,04/22/23 04:00:00 AM,9.965,
14294,04/22/23 04:05:00 AM,9.965,
14295,04/22/23 04:10:00 AM,9.866,
14296,04/22/23 04:15:00 AM,9.866,
14297,04/22/23 04:20:00 AM,9.965,
14298,04/22/23 04:25:00 AM,9.965,
14299,04/22/23 04:30:00 AM,9.965,
14300,04/22/23 04:35:00 AM,9.965,
14301,04/22/23 04:40:00 AM,9.965,
14302,04/22/23 04:45:00 AM,9.965,
14303,04/22/23 04:50:00 AM,9.965,
14304,04/22/23 04:55:00 AM,9.965,
14305,04/22/23 05:00:00 AM,9.965,
14306,04/22/23 05:05:00 AM,9.866,
14307,04/22/23 05:10:00 AM,9.866,
14308,04/22/23 05:15:00 AM,9.965,
14309,04/22/23 05:20:00 AM,9.965,
14310,04/22/23 05:25:00 AM,9.965,
14311,04/22/23 05:30:00 AM,9.965,
14312,04/22/23 05:35:00 AM,9.965,
14313,04/22/23 05:40:00 AM,10.063,
14314,04/22/23 05:45:00 AM,10.063,
14315,04/22/23 05:50:00 AM,10.063,
14316,04/22/23 05:55:00 AM,10.063,
14317,04/22/23 06:00:00 AM,10.063,
14318,04/22/23 06:05:00 AM,10.063,
14319,04/22/23 06:10:00 AM,10.063,
14320,04/22/23 06:15:00 AM,10.161,
14321,04/22/23 06:20:00 AM,10.161,
14322,04/22/23 06:25:00 AM,10.161,
14323,04/22/23 06:30:00 AM,10.161,
14324,04/22/23 06:35:00 AM,10.259,
14325,04/22/23 06:40:00 AM,10.259,
14326,04/22/23 06:45:00 AM,10.357,
14327,04/22/23 06:50:00 AM,10.357,
14328,04/22/23 06:55:00 AM,10.259,
14329,04/22/23 07:00:00 AM,10.259,
14330,04/22/23 07:05:00 AM,10.357,
14331,04/22/23 07:10:00 AM,10.455,
14332,04/22/23 07:15:00 AM,10.455,
14333,04/22/23 07:20:00 AM,10.455,
14334,04/22/23 07:25:00 AM,10.553,
14335,04/22/23 07:30:00 AM,10.651,
14336,04/22/23 07:35:00 AM,10.651,
14337,04/22/23 07:40:00 AM,10.748,
14338,04/22/23 07:45:00 AM,10.651,
